,row_id,date,hour,NO2,SO2,PM2.5,PM10,O3,CO,SO2_Daily,PM2.5_Daily,PM10_Daily,O3_Daily,CO_Daily
155,155,2017-09-25,17,62.0,17.333333333333332,26.666666666666668,82.66666666666667,50.875,0.53,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
156,156,2017-09-25,17,62.0,17.333333333333332,26.666666666666668,82.66666666666667,50.875,0.53,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
157,157,2017-09-25,17,62.0,17.333333333333332,26.666666666666668,82.66666666666667,50.875,0.53,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
158,158,2017-09-25,17,62.0,17.333333333333332,26.666666666666668,82.66666666666667,50.875,0.53,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
159,159,2017-09-25,17,62.0,17.333333333333332,26.666666666666668,82.66666666666667,50.875,0.53,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
160,160,2017-09-25,17,62.0,17.333333333333332,26.666666666666668,82.66666666666667,50.875,0.53,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
161,161,2017-09-25,17,62.0,17.333333333333332,26.666666666666668,82.66666666666667,50.875,0.53,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
162,162,2017-09-25,18,63.0,16.0,26.0,88.0,51.315,0.5366666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
163,163,2017-09-25,18,63.0,16.0,26.0,88.0,51.315,0.5366666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
164,164,2017-09-25,18,63.0,16.0,26.0,88.0,51.315,0.5366666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
165,165,2017-09-25,18,63.0,16.0,26.0,88.0,51.315,0.5366666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
166,166,2017-09-25,18,63.0,16.0,26.0,88.0,51.315,0.5366666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
167,167,2017-09-25,18,63.0,16.0,26.0,88.0,51.315,0.5366666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
168,168,2017-09-25,18,63.0,16.0,26.0,88.0,51.315,0.5366666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
169,169,2017-09-25,19,38.0,15.333333333333334,24.333333333333332,83.66666666666667,51.879999999999995,0.5266666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
170,170,2017-09-25,19,38.0,15.333333333333334,24.333333333333332,83.66666666666667,51.879999999999995,0.5266666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
171,171,2017-09-25,19,38.0,15.333333333333334,24.333333333333332,83.66666666666667,51.879999999999995,0.5266666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
172,172,2017-09-25,20,57.0,16.666666666666668,26.666666666666668,96.66666666666667,49.81,0.5466666666666666,27.166666666666668,19.52,61.446666666666665,54.44,0.6933333333333334
173,173,2017-09-26,12,34.0,11.0,22.333333333333332,66.66666666666667,39.75,0.42333333333333334,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
174,174,2017-09-26,12,34.0,11.0,22.333333333333332,66.66666666666667,39.75,0.42333333333333334,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
175,175,2017-09-26,13,33.5,10.333333333333334,21.333333333333332,66.33333333333333,40.75,0.4533333333333333,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
176,176,2017-09-26,14,28.0,11.333333333333334,23.0,79.66666666666667,41.25,0.48666666666666664,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
177,177,2017-09-26,14,28.0,11.333333333333334,23.0,79.66666666666667,41.25,0.48666666666666664,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
178,178,2017-09-26,14,28.0,11.333333333333334,23.0,79.66666666666667,41.25,0.48666666666666664,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
179,179,2017-09-26,14,28.0,11.333333333333334,23.0,79.66666666666667,41.25,0.48666666666666664,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
180,180,2017-09-26,14,28.0,11.333333333333334,23.0,79.66666666666667,41.25,0.48666666666666664,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
181,181,2017-09-26,14,28.0,11.333333333333334,23.0,79.66666666666667,41.25,0.48666666666666664,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
182,182,2017-09-26,15,37.0,12.333333333333334,21.0,75.66666666666667,43.315,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
183,183,2017-09-26,15,37.0,12.333333333333334,21.0,75.66666666666667,43.315,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
184,184,2017-09-26,15,37.0,12.333333333333334,21.0,75.66666666666667,43.315,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
